3.9, 4.09253713606655
4, 4.0988210276136
4.1, 4.10477468180255
4.2, 4.11051443224818
4.3, 4.1160402789505
4.4, 4.1213522219095
4.5, 4.12645026112518
4.6, 4.13133439659755
4.7, 4.13600462832661
4.8, 4.14046095631235
4.9, 4.14470338055477
